1461296760,213.8500,214.1000,213.4500,213.6000,12500
1461296821,213.9500,214.2500,213.7500,213.9000,10500
1461296936,213.8500,214.1000,213.8500,213.9000,8100
1461296942,214.0500,214.2000,213.8000,214.0000,16200
1461297058,213.9500,214.1500,213.7500,214.1000,15100
1461297060,213.8000,214.1000,213.7500,214.0000,5200
1461297179,213.8000,213.9000,213.6500,213.7500,5300
1461297180,213.8000,213.8000,213.5500,213.7500,6300
1461297299,213.7000,213.9000,213.6500,213.7500,2500
1461297301,214.3000,214.4500,213.7000,213.8000,8100
1461297366,214.2000,214.5000,214.2000,214.5000,8700
1461297421,214.1500,214.2000,213.8500,213.8500,7600
1461297480,214.0500,214.1500,213.9500,213.9500,7300
1461297598,214.3000,214.3500,214.0500,214.1500,6400
1461297600,214.4500,214.6500,214.2000,214.2000,11900
1461297719,214.2500,214.6000,214.2500,214.5000,7500
1461297720,214.3500,214.5000,214.3000,214.4000,6100
1461297784,214.4500,214.5000,214.3500,214.4000,4800
1461297840,214.8500,214.9000,214.4000,214.4000,10400
1461297900,215.0500,215.1500,214.7000,214.7000,28100
1461297964,215.2000,215.4000,215.0500,215.1000,20000
1461298078,215.1000,215.4000,215.1000,215.2500,12100
1461298080,215.3000,215.3000,215.0500,215.2000,410600
1461298141,215.1000,215.3000,215.1000,215.2500,5100
1461298259,215.1000,215.2000,215.0000,215.1500,10500
1461298312,214.8500,215.1000,214.8500,215.0000,8100
1461298320,215.0500,215.1500,214.9000,215.0000,12200
1461298388,215.2000,215.2500,215.0500,215.1000,17200
1461298497,215.3000,215.3000,215.0000,215.2500,9300
1461298504,214.9000,215.2000,214.9000,215.1500,3100
1461298561,214.9000,215.0000,214.7500,214.8500,4500
1461298621,214.8000,215.0000,214.8000,214.9500,1500
1461298686,214.7500,214.8000,214.7500,214.7500,2800
1461298740,214.7000,214.8000,214.6500,214.8000,6100
1461298811,214.8500,214.8500,214.7000,214.7500,14900
1461298860,214.7000,214.8500,214.7000,214.7500,1500
1461298938,214.8000,214.8500,214.6500,214.7500,3000
1461298984,214.8000,214.8500,214.7000,214.8500,1900
1461299041,214.8000,214.9500,214.7500,214.9000,3300
1461299156,214.8000,214.8500,214.7000,214.7000,1600
1461299162,214.7500,214.9000,214.7500,214.9000,3600
1461299277,214.8000,214.9000,214.6500,214.9000,1500
1461299285,214.6500,214.7500,214.6500,214.6500,1700
1461299354,214.7500,214.7500,214.6500,214.7000,3200
1461299400,214.8000,214.8000,214.6500,214.6500,2300
1461299460,214.9000,214.9000,214.7000,214.7000,3900
1461299579,214.9000,214.9500,214.7500,214.7500,6000
1461299582,214.9500,214.9500,214.8000,214.8000,3900
1461299645,214.7500,215.0000,214.7500,215.0000,4300
1461299704,214.8000,214.9000,214.7500,214.9000,5600
1461299763,214.7500,214.9500,214.7500,214.8500,2200
1461299879,214.8000,215.0000,214.7500,214.8000,16400
1461299939,214.8500,214.9500,214.7500,214.8500,2300
